time,lat,lon,mrt,utci,MRT_Celsius,UTCI_Celsius
2024-05-10 00:00:00,27.5,85.5,285.1243,287.84763,11.974300000000028,14.697630000000004
2024-05-10 00:00:00,27.5,85.75,285.63205,288.50595,12.482050000000015,15.355950000000007
2024-05-10 00:00:00,27.5,86.0,285.63205,288.50595,12.482050000000015,15.355950000000007
2024-05-10 00:00:00,27.5,86.25,285.41928,287.6101,12.269280000000037,14.460100000000011
2024-05-10 00:00:00,27.5,86.5,283.9846,286.15564,10.834600000000023,13.005640000000028
2024-05-10 00:00:00,27.5,86.75,281.27765,284.22858,8.127650000000017,11.078580000000045
2024-05-10 00:00:00,27.5,87.0,278.52148,283.46777,5.37148000000002,10.317769999999996
2024-05-10 00:00:00,27.5,87.25,276.86365,284.22098,3.7136500000000296,11.07098000000002
2024-05-10 00:00:00,27.5,87.5,275.35608,283.57166,2.2060800000000427,10.421660000000031
2024-05-10 00:00:00,27.5,87.75,274.61963,281.23257,1.469629999999995,8.082570000000032
2024-05-10 00:00:00,27.5,88.0,276.26108,280.92288,3.1110800000000154,7.772880000000043
2024-05-10 00:00:00,27.5,88.25,276.26108,280.92288,3.1110800000000154,7.772880000000043
2024-05-10 00:00:00,27.5,88.5,279.449,283.15692,6.299000000000035,10.006920000000036
2024-05-10 00:00:00,27.5,88.75,280.06787,282.29068,6.91787000000005,9.140680000000032
2024-05-10 00:00:00,27.5,89.0,276.083,276.50833,2.9330000000000496,3.3583300000000236
2024-05-10 00:00:00,27.5,89.25,273.42255,274.3612,0.27255000000002383,1.2112000000000194
2024-05-10 00:00:00,27.5,89.5,275.78033,278.50217,2.630330000000015,5.352170000000001
2024-05-10 00:00:00,27.5,89.75,279.86795,282.308,6.71795000000003,9.158000000000015
2024-05-10 00:00:00,27.5,90.0,283.05673,284.68573,9.906730000000039,11.535730000000001
2024-05-10 00:00:00,27.25,85.5,290.15186,293.13354,17.001860000000022,19.983540000000005
2024-05-10 00:00:00,27.25,85.75,289.66425,292.9081,16.514250000000004,19.758100000000013
2024-05-10 00:00:00,27.25,86.0,289.66425,292.9081,16.514250000000004,19.758100000000013
2024-05-10 00:00:00,27.25,86.25,288.7956,292.39145,15.645600000000002,19.241450000000043
2024-05-10 00:00:00,27.25,86.5,287.5921,291.23135,14.442100000000039,18.081350000000043
2024-05-10 00:00:00,27.25,86.75,286.54028,290.01273,13.390280000000018,16.86273
2024-05-10 00:00:00,27.25,87.0,285.05423,288.619,11.904230000000041,15.469000000000051
2024-05-10 00:00:00,27.25,87.25,283.76773,287.7386,10.617729999999995,14.588600000000042
2024-05-10 00:00:00,27.25,87.5,282.74542,286.56937,9.595420000000047,13.419370000000015
2024-05-10 00:00:00,27.25,87.75,281.9829,284.6579,8.832899999999995,11.507900000000006
2024-05-10 00:00:00,27.25,88.0,282.82715,284.8675,9.67715000000004,11.71750000000003
2024-05-10 00:00:00,27.25,88.25,282.82715,284.8675,9.67715000000004,11.71750000000003
2024-05-10 00:00:00,27.25,88.5,285.65707,288.149,12.507069999999999,14.999000000000024
2024-05-10 00:00:00,27.25,88.75,286.8729,289.44943,13.722900000000038,16.29943000000003
2024-05-10 00:00:00,27.25,89.0,283.91727,286.25168,10.767269999999996,13.101680000000044
2024-05-10 00:00:00,27.25,89.25,281.7939,284.27948,8.64390000000003,11.129480000000001
2024-05-10 00:00:00,27.25,89.5,281.68848,283.51526,8.53848000000005,10.365260000000035
2024-05-10 00:00:00,27.25,89.75,282.6094,283.24146,9.459400000000016,10.09146000000004
2024-05-10 00:00:00,27.25,90.0,285.77872,286.9656,12.628720000000044,13.815600000000018
2024-05-10 00:00:00,27.0,85.5,290.15186,293.13354,17.001860000000022,19.983540000000005
2024-05-10 00:00:00,27.0,85.75,289.66425,292.9081,16.514250000000004,19.758100000000013
2024-05-10 00:00:00,27.0,86.0,289.66425,292.9081,16.514250000000004,19.758100000000013
2024-05-10 00:00:00,27.0,86.25,288.7956,292.39145,15.645600000000002,19.241450000000043
2024-05-10 00:00:00,27.0,86.5,287.5921,291.23135,14.442100000000039,18.081350000000043
2024-05-10 00:00:00,27.0,86.75,286.54028,290.01273,13.390280000000018,16.86273
2024-05-10 00:00:00,27.0,87.0,285.05423,288.619,11.904230000000041,15.469000000000051
2024-05-10 00:00:00,27.0,87.25,283.76773,287.7386,10.617729999999995,14.588600000000042
2024-05-10 00:00:00,27.0,87.5,282.74542,286.56937,9.595420000000047,13.419370000000015
2024-05-10 00:00:00,27.0,87.75,281.9829,284.6579,8.832899999999995,11.507900000000006
2024-05-10 00:00:00,27.0,88.0,282.82715,284.8675,9.67715000000004,11.71750000000003
2024-05-10 00:00:00,27.0,88.25,282.82715,284.8675,9.67715000000004,11.71750000000003
2024-05-10 00:00:00,27.0,88.5,285.65707,288.149,12.507069999999999,14.999000000000024
2024-05-10 00:00:00,27.0,88.75,286.8729,289.44943,13.722900000000038,16.29943000000003
2024-05-10 00:00:00,27.0,89.0,283.91727,286.25168,10.767269999999996,13.101680000000044
2024-05-10 00:00:00,27.0,89.25,281.7939,284.27948,8.64390000000003,11.129480000000001
2024-05-10 00:00:00,27.0,89.5,281.68848,283.51526,8.53848000000005,10.365260000000035
2024-05-10 00:00:00,27.0,89.75,282.6094,283.24146,9.459400000000016,10.09146000000004
2024-05-10 00:00:00,27.0,90.0,285.77872,286.9656,12.628720000000044,13.815600000000018
2024-05-10 00:00:00,26.75,85.5,292.48004,294.8848,19.330039999999997,21.734800000000007
2024-05-10 00:00:00,26.75,85.75,291.712,295.27933,18.562000000000012,22.12933000000004
2024-05-10 00:00:00,26.75,86.0,291.712,295.27933,18.562000000000012,22.12933000000004
2024-05-10 00:00:00,26.75,86.25,290.9626,295.41318,17.81260000000003,22.263180000000034
2024-05-10 00:00:00,26.75,86.5,290.5851,295.05536,17.435100000000034,21.90536000000003
2024-05-10 00:00:00,26.75,86.75,290.39047,294.534,17.240470000000016,21.384000000000015
2024-05-10 00:00:00,26.75,87.0,289.9943,294.06085,16.844300000000032,20.91085000000004
2024-05-10 00:00:00,26.75,87.25,289.22437,293.10077,16.074370000000044,19.950770000000034
2024-05-10 00:00:00,26.75,87.5,288.46686,292.25775,15.31686000000002,19.10775000000001
2024-05-10 00:00:00,26.75,87.75,288.16135,291.2994,15.01135000000005,18.149400000000014
2024-05-10 00:00:00,26.75,88.0,288.85797,291.19104,15.707970000000046,18.04104000000001
2024-05-10 00:00:00,26.75,88.25,288.85797,291.19104,15.707970000000046,18.04104000000001
2024-05-10 00:00:00,26.75,88.5,290.74738,293.32217,17.597380000000044,20.17217000000005
2024-05-10 00:00:00,26.75,88.75,292.10712,295.354,18.95712000000003,22.204000000000008
2024-05-10 00:00:00,26.75,89.0,291.2213,294.9676,18.071300000000008,21.817600000000027
2024-05-10 00:00:00,26.75,89.25,290.34808,295.3206,17.198080000000004,22.170600000000036
2024-05-10 00:00:00,26.75,89.5,289.54507,293.16632,16.395070000000032,20.016320000000007
2024-05-10 00:00:00,26.75,89.75,288.9307,290.96606,15.780700000000024,17.81606000000005
2024-05-10 00:00:00,26.75,90.0,290.62698,293.0023,17.476980000000026,19.852300000000014
2024-05-10 00:00:00,26.5,85.5,293.434,294.64694,20.28400000000005,21.496939999999995
2024-05-10 00:00:00,26.5,85.75,293.10126,294.7924,19.951260000000048,21.64240000000001
2024-05-10 00:00:00,26.5,86.0,293.10126,294.7924,19.951260000000048,21.64240000000001
2024-05-10 00:00:00,26.5,86.25,292.79468,295.13425,19.64468000000005,21.98425000000003
2024-05-10 00:00:00,26.5,86.5,292.58936,295.04276,19.439360000000022,21.89276000000001
2024-05-10 00:00:00,26.5,86.75,292.39688,295.64755,19.246880000000033,22.497550000000047
2024-05-10 00:00:00,26.5,87.0,292.27325,296.30554,19.12325000000004,23.15554000000003
2024-05-10 00:00:00,26.5,87.25,292.23294,295.88187,19.082940000000008,22.731870000000015
2024-05-10 00:00:00,26.5,87.5,292.1231,295.09982,18.973100000000045,21.949820000000045
2024-05-10 00:00:00,26.5,87.75,292.4028,295.0524,19.252800000000036,21.9024
2024-05-10 00:00:00,26.5,88.0,292.73203,294.78656,19.58203000000003,21.63656000000003
2024-05-10 00:00:00,26.5,88.25,292.73203,294.78656,19.58203000000003,21.63656000000003
2024-05-10 00:00:00,26.5,88.5,292.9175,294.3867,19.76750000000004,21.23670000000004
2024-05-10 00:00:00,26.5,88.75,293.30658,295.26422,20.15658000000002,22.114220000000046
2024-05-10 00:00:00,26.5,89.0,293.28043,296.4886,20.130430000000047,23.338600000000042
2024-05-10 00:00:00,26.5,89.25,293.24918,297.39368,20.099180000000047,24.24368000000004
2024-05-10 00:00:00,26.5,89.5,293.82013,296.77747,20.67013000000003,23.627470000000017
2024-05-10 00:00:00,26.5,89.75,294.30453,296.62146,21.154530000000022,23.471460000000036
2024-05-10 00:00:00,26.5,90.0,294.71902,296.83224,21.569020000000023,23.682240000000036
2024-05-10 00:00:00,26.25,85.5,293.84622,294.32755,20.69622000000004,21.177549999999997
2024-05-10 00:00:00,26.25,85.75,293.8374,294.17145,20.687400000000025,21.021450000000016
