time,lat,lon,mrt,utci
2019-04-01 00:00:00,22.5,87.25,290.7124,296.4366
2019-04-01 00:00:00,22.5,87.5,291.50552,297.3908
2019-04-01 00:00:00,22.5,87.75,292.47327,298.48755
2019-04-01 00:00:00,22.5,88.0,293.57907,299.0427
2019-04-01 00:00:00,22.5,88.25,293.57907,299.0427
2019-04-01 00:00:00,22.5,88.5,294.7639,299.3193
2019-04-01 00:00:00,22.5,88.75,296.05908,299.59613
2019-04-01 00:00:00,22.5,89.0,297.2321,299.71768
2019-04-01 00:00:00,22.5,89.25,297.66888,299.64752
2019-04-01 00:00:00,22.5,89.5,297.03864,299.37857
2019-04-01 00:00:00,22.5,89.75,296.0026,299.0458
2019-04-01 00:00:00,22.5,90.0,295.7099,298.9035
2019-04-01 00:00:00,22.25,85.5,288.0472,292.61102
2019-04-01 00:00:00,22.25,85.75,288.0324,293.26874
2019-04-01 00:00:00,22.25,86.0,288.0324,293.26874
2019-04-01 00:00:00,22.25,86.25,287.92493,293.55777
2019-04-01 00:00:00,22.25,86.5,287.7949,293.3189
2019-04-01 00:00:00,22.25,86.75,289.0843,296.34503
2019-04-01 00:00:00,22.25,87.0,290.2942,296.43915
2019-04-01 00:00:00,22.25,87.25,291.39316,297.85663
2019-04-01 00:00:00,22.25,87.5,292.22842,298.94104
2019-04-01 00:00:00,22.25,87.75,293.2692,299.61053
2019-04-01 00:00:00,22.25,88.0,293.7781,299.56082
2019-04-01 00:00:00,22.25,88.25,293.7781,299.56082
2019-04-01 00:00:00,22.25,88.5,294.21744,299.1644
2019-04-01 00:00:00,22.25,88.75,295.0083,299.00046
2019-04-01 00:00:00,22.25,89.0,295.77905,298.89008
2019-04-01 00:00:00,22.25,89.25,296.20596,298.85684
2019-04-01 00:00:00,22.25,89.5,296.26425,298.9768
2019-04-01 00:00:00,22.25,89.75,296.18695,298.6217
2019-04-01 00:00:00,22.25,90.0,296.18695,298.09695
2019-04-01 00:00:00,22.0,85.5,287.27933,291.661
2019-04-01 00:00:00,22.0,85.75,287.60153,293.33792
2019-04-01 00:00:00,22.0,86.0,287.60153,293.33792
2019-04-01 00:00:00,22.0,86.25,287.943,292.4324
2019-04-01 00:00:00,22.0,86.5,287.3217,292.37888
2019-04-01 00:00:00,22.0,86.75,289.21942,296.58972
2019-04-01 00:00:00,22.0,87.0,291.16373,296.809
2019-04-01 00:00:00,22.0,87.25,292.4545,298.48508
2019-04-01 00:00:00,22.0,87.5,293.20493,299.05493
2019-04-01 00:00:00,22.0,87.75,293.86636,298.71005
2019-04-01 00:00:00,22.0,88.0,294.1378,298.8557
2019-04-01 00:00:00,22.0,88.25,294.1378,298.8557
2019-04-01 00:00:00,22.0,88.5,294.29138,298.55103
2019-04-01 00:00:00,22.0,88.75,294.5006,298.22647
2019-04-01 00:00:00,22.0,89.0,294.6976,298.25055
2019-04-01 00:00:00,22.0,89.25,295.16348,298.11005
2019-04-01 00:00:00,22.0,89.5,295.9057,298.14395
2019-04-01 00:00:00,22.0,89.75,296.49066,298.2106
2019-04-01 00:00:00,22.0,90.0,296.73242,297.79416
2019-04-01 00:00:00,21.75,85.5,287.26904,292.516
2019-04-01 00:00:00,21.75,85.75,288.0886,293.51456
2019-04-01 00:00:00,21.75,86.0,288.0886,293.51456
2019-04-01 00:00:00,21.75,86.25,286.95285,291.1098
2019-04-01 00:00:00,21.75,86.5,288.4385,292.7161
2019-04-01 00:00:00,21.75,86.75,290.69498,296.298
2019-04-01 00:00:00,21.75,87.0,292.21457,297.14294
2019-04-01 00:00:00,21.75,87.25,293.1136,297.55618
2019-04-01 00:00:00,21.75,87.5,293.83408,297.5664
2019-04-01 00:00:00,21.75,87.75,294.96274,297.86633
2019-04-01 00:00:00,21.75,88.0,294.88635,298.0014
2019-04-01 00:00:00,21.75,88.25,294.88635,298.0014
2019-04-01 00:00:00,21.75,88.5,294.91522,297.96686
