time,lat,lon,mrt,utci,MRT_Celsius,UTCI_Celsius
2023-04-10 00:00:00,27.5,85.5,279.1975,283.75397,6.047500000000014,10.603970000000004
2023-04-10 00:00:00,27.5,85.75,276.56616,280.66437,3.4161600000000476,7.514370000000042
2023-04-10 00:00:00,27.5,86.0,276.56616,280.66437,3.4161600000000476,7.514370000000042
2023-04-10 00:00:00,27.5,86.25,274.2723,278.8948,1.1222999999999956,5.744799999999998
2023-04-10 00:00:00,27.5,86.5,270.96768,276.6431,-2.1823200000000043,3.4931000000000267
2023-04-10 00:00:00,27.5,86.75,267.23352,275.4838,-5.916479999999979,2.3337999999999965
2023-04-10 00:00:00,27.5,87.0,264.6001,272.7003,-8.54989999999998,-0.44969999999995025
2023-04-10 00:00:00,27.5,87.25,263.03537,270.02878,-10.114629999999977,-3.121219999999994
2023-04-10 00:00:00,27.5,87.5,262.2098,270.50793,-10.940200000000004,-2.6420699999999897
2023-04-10 00:00:00,27.5,87.75,263.08612,271.87238,-10.063879999999983,-1.2776199999999562
2023-04-10 00:00:00,27.5,88.0,267.6658,273.79578,-5.484199999999987,0.645780000000002
2023-04-10 00:00:00,27.5,88.25,267.6658,273.79578,-5.484199999999987,0.645780000000002
2023-04-10 00:00:00,27.5,88.5,274.0905,278.32578,0.9405000000000427,5.175780000000032
2023-04-10 00:00:00,27.5,88.75,275.14523,279.97092,1.9952300000000491,6.820920000000001
2023-04-10 00:00:00,27.5,89.0,268.10788,272.62473,-5.042119999999954,-0.5252699999999777
2023-04-10 00:00:00,27.5,89.25,262.32568,267.05942,-10.82432,-6.090579999999989
2023-04-10 00:00:00,27.5,89.5,264.9821,270.54755,-8.167899999999975,-2.602449999999976
2023-04-10 00:00:00,27.5,89.75,272.3512,275.54388,-0.7987999999999715,2.393880000000024
2023-04-10 00:00:00,27.5,90.0,277.9254,280.12204,4.775400000000047,6.9720400000000495
2023-04-10 00:00:00,27.25,85.5,283.1761,287.49332,10.026100000000042,14.343320000000006
2023-04-10 00:00:00,27.25,85.75,282.5008,287.33597,9.35080000000005,14.185969999999998
2023-04-10 00:00:00,27.25,86.0,282.5008,287.33597,9.35080000000005,14.185969999999998
2023-04-10 00:00:00,27.25,86.25,280.95923,286.15063,7.809230000000014,13.000630000000001
2023-04-10 00:00:00,27.25,86.5,277.76285,283.65628,4.612850000000037,10.506280000000004
2023-04-10 00:00:00,27.25,86.75,275.98007,281.71997,2.8300700000000347,8.569970000000012
2023-04-10 00:00:00,27.25,87.0,273.6309,278.27383,0.48090000000001965,5.123829999999998
2023-04-10 00:00:00,27.25,87.25,272.2686,277.93985,-0.8813999999999851,4.789850000000001
2023-04-10 00:00:00,27.25,87.5,271.92493,278.43118,-1.2250699999999597,5.281180000000006
2023-04-10 00:00:00,27.25,87.75,272.12604,277.73648,-1.0239599999999882,4.586479999999995
2023-04-10 00:00:00,27.25,88.0,273.79553,278.9516,0.6455300000000079,5.801600000000008
2023-04-10 00:00:00,27.25,88.25,273.79553,278.9516,0.6455300000000079,5.801600000000008
2023-04-10 00:00:00,27.25,88.5,277.00885,282.87326,3.858850000000018,9.723260000000039
2023-04-10 00:00:00,27.25,88.75,278.4941,283.9709,5.344100000000026,10.820899999999995
2023-04-10 00:00:00,27.25,89.0,275.17435,279.85925,2.0243500000000267,6.709249999999997
2023-04-10 00:00:00,27.25,89.25,271.0218,277.75238,-2.1281999999999925,4.602380000000039
2023-04-10 00:00:00,27.25,89.5,272.72235,277.76898,-0.42764999999997144,4.618980000000022
2023-04-10 00:00:00,27.25,89.75,276.2597,277.79922,3.109700000000032,4.649220000000014
2023-04-10 00:00:00,27.25,90.0,281.51007,282.73447,8.360070000000007,9.58447000000001
2023-04-10 00:00:00,27.0,85.5,283.1761,287.49332,10.026100000000042,14.343320000000006
2023-04-10 00:00:00,27.0,85.75,282.5008,287.33597,9.35080000000005,14.185969999999998
2023-04-10 00:00:00,27.0,86.0,282.5008,287.33597,9.35080000000005,14.185969999999998
2023-04-10 00:00:00,27.0,86.25,280.95923,286.15063,7.809230000000014,13.000630000000001
2023-04-10 00:00:00,27.0,86.5,277.76285,283.65628,4.612850000000037,10.506280000000004
2023-04-10 00:00:00,27.0,86.75,275.98007,281.71997,2.8300700000000347,8.569970000000012
2023-04-10 00:00:00,27.0,87.0,273.6309,278.27383,0.48090000000001965,5.123829999999998
2023-04-10 00:00:00,27.0,87.25,272.2686,277.93985,-0.8813999999999851,4.789850000000001
2023-04-10 00:00:00,27.0,87.5,271.92493,278.43118,-1.2250699999999597,5.281180000000006
2023-04-10 00:00:00,27.0,87.75,272.12604,277.73648,-1.0239599999999882,4.586479999999995
2023-04-10 00:00:00,27.0,88.0,273.79553,278.9516,0.6455300000000079,5.801600000000008
2023-04-10 00:00:00,27.0,88.25,273.79553,278.9516,0.6455300000000079,5.801600000000008
2023-04-10 00:00:00,27.0,88.5,277.00885,282.87326,3.858850000000018,9.723260000000039
2023-04-10 00:00:00,27.0,88.75,278.4941,283.9709,5.344100000000026,10.820899999999995
2023-04-10 00:00:00,27.0,89.0,275.17435,279.85925,2.0243500000000267,6.709249999999997
2023-04-10 00:00:00,27.0,89.25,271.0218,277.75238,-2.1281999999999925,4.602380000000039
2023-04-10 00:00:00,27.0,89.5,272.72235,277.76898,-0.42764999999997144,4.618980000000022
2023-04-10 00:00:00,27.0,89.75,276.2597,277.79922,3.109700000000032,4.649220000000014
2023-04-10 00:00:00,27.0,90.0,281.51007,282.73447,8.360070000000007,9.58447000000001
2023-04-10 00:00:00,26.75,85.5,283.3106,285.99362,10.160600000000045,12.843620000000044
2023-04-10 00:00:00,26.75,85.75,283.7028,287.03616,10.552800000000047,13.886160000000018
2023-04-10 00:00:00,26.75,86.0,283.7028,287.03616,10.552800000000047,13.886160000000018
2023-04-10 00:00:00,26.75,86.25,283.6279,287.8152,10.477900000000034,14.665200000000027
2023-04-10 00:00:00,26.75,86.5,283.08856,288.57562,9.938559999999995,15.425620000000038
2023-04-10 00:00:00,26.75,86.75,282.33865,287.4525,9.188649999999996,14.302500000000009
2023-04-10 00:00:00,26.75,87.0,281.1503,286.03595,8.000300000000038,12.885950000000037
2023-04-10 00:00:00,26.75,87.25,280.2321,285.71982,7.082100000000025,12.56982000000005
2023-04-10 00:00:00,26.75,87.5,279.69934,285.48126,6.549340000000029,12.331260000000043
2023-04-10 00:00:00,26.75,87.75,279.70984,285.09497,6.559840000000008,11.944970000000012
2023-04-10 00:00:00,26.75,88.0,280.4897,285.8604,7.33970000000005,12.71040000000005
2023-04-10 00:00:00,26.75,88.25,280.4897,285.8604,7.33970000000005,12.71040000000005
2023-04-10 00:00:00,26.75,88.5,281.98642,287.83218,8.836420000000032,14.682180000000017
2023-04-10 00:00:00,26.75,88.75,282.90024,288.29642,9.75024000000002,15.146420000000035
2023-04-10 00:00:00,26.75,89.0,281.90723,286.37344,8.75723000000005,13.22344000000004
2023-04-10 00:00:00,26.75,89.25,281.40915,286.47018,8.259150000000034,13.32018000000005
2023-04-10 00:00:00,26.75,89.5,282.30585,286.55606,9.155850000000044,13.406060000000025
2023-04-10 00:00:00,26.75,89.75,282.95963,286.85507,9.809630000000027,13.705070000000035
2023-04-10 00:00:00,26.75,90.0,286.3379,290.047,13.187900000000013,16.897000000000048
2023-04-10 00:00:00,26.5,85.5,285.31818,288.8062,12.168180000000007,15.656200000000013
2023-04-10 00:00:00,26.5,85.75,285.60013,288.8471,12.450130000000001,15.697100000000034
2023-04-10 00:00:00,26.5,86.0,285.60013,288.8471,12.450130000000001,15.697100000000034
2023-04-10 00:00:00,26.5,86.25,284.98175,289.0284,11.83175,15.8784
2023-04-10 00:00:00,26.5,86.5,284.52942,288.63474,11.379420000000039,15.484740000000045
2023-04-10 00:00:00,26.5,86.75,283.6477,287.96118,10.497700000000009,14.811180000000036
2023-04-10 00:00:00,26.5,87.0,282.68723,289.02896,9.537230000000022,15.878960000000006
2023-04-10 00:00:00,26.5,87.25,282.69373,289.434,9.54373000000004,16.28400000000005
2023-04-10 00:00:00,26.5,87.5,282.68015,288.95227,9.530150000000049,15.802270000000021
2023-04-10 00:00:00,26.5,87.75,282.98044,288.948,9.83044000000001,15.798000000000002
2023-04-10 00:00:00,26.5,88.0,283.75632,289.72412,10.60632000000004,16.57412000000005
2023-04-10 00:00:00,26.5,88.25,283.75632,289.72412,10.60632000000004,16.57412000000005
2023-04-10 00:00:00,26.5,88.5,284.225,290.22992,11.075000000000045,17.079920000000016
2023-04-10 00:00:00,26.5,88.75,284.2633,290.33438,11.113300000000038,17.184380000000033
2023-04-10 00:00:00,26.5,89.0,284.08438,290.61377,10.934380000000033,17.46377000000001
2023-04-10 00:00:00,26.5,89.25,284.29883,289.80685,11.148830000000032,16.65685000000002
2023-04-10 00:00:00,26.5,89.5,285.79657,291.1926,12.646569999999997,18.04260000000005
2023-04-10 00:00:00,26.5,89.75,287.27078,291.10245,14.120780000000025,17.95245
2023-04-10 00:00:00,26.5,90.0,288.57675,292.45377,15.426750000000027,19.303770000000043
2023-04-10 00:00:00,26.25,85.5,285.19788,288.85312,12.04788000000002,15.703120000000013
2023-04-10 00:00:00,26.25,85.75,285.68088,289.11996,12.530880000000025,15.969960000000015
2023-04-10 00:00:00,26.25,86.0,285.68088,289.11996,12.530880000000025,15.969960000000015
2023-04-10 00:00:00,26.25,86.25,285.91757,289.50864,12.767570000000035,16.358640000000037
2023-04-10 00:00:00,26.25,86.5,285.8282,289.81863,12.678200000000004,16.668630000000007
2023-04-10 00:00:00,26.25,86.75,285.86816,289.82126,12.718160000000012,16.671260000000018
2023-04-10 00:00:00,26.25,87.0,285.30734,289.36597,12.157340000000033,16.215970000000027
2023-04-10 00:00:00,26.25,87.25,284.0082,286.83218,10.85820000000001,13.682180000000017
2023-04-10 00:00:00,26.25,87.5,283.5595,286.56766,10.409500000000037,13.417660000000012
2023-04-10 00:00:00,26.25,87.75,283.81024,289.18954,10.660240000000044,16.039540000000045
2023-04-10 00:00:00,26.25,88.0,284.1103,291.38242,10.960300000000018,18.232420000000047
2023-04-10 00:00:00,26.25,88.25,284.1103,291.38242,10.960300000000018,18.232420000000047
2023-04-10 00:00:00,26.25,88.5,284.63602,291.05777,11.486019999999996,17.907770000000028
2023-04-10 00:00:00,26.25,88.75,285.3498,290.01755,12.199800000000039,16.86755000000005
2023-04-10 00:00:00,26.25,89.0,285.9708,290.88605,12.82080000000002,17.736050000000034
2023-04-10 00:00:00,26.25,89.25,286.45868,290.72632,13.308680000000038,17.57632000000001
2023-04-10 00:00:00,26.25,89.5,287.13535,292.40683,13.98535000000004,19.256830000000036
2023-04-10 00:00:00,26.25,89.75,287.7053,292.6903,14.555300000000045,19.540300000000002
2023-04-10 00:00:00,26.25,90.0,288.42874,292.063,15.278740000000028,18.91300000000001
2023-04-10 00:00:00,26.0,85.5,285.8537,289.6944,12.703700000000026,16.544399999999996
2023-04-10 00:00:00,26.0,85.75,286.20773,290.14795,13.05773000000005,16.997950000000003
2023-04-10 00:00:00,26.0,86.0,286.20773,290.14795,13.05773000000005,16.997950000000003
2023-04-10 00:00:00,26.0,86.25,286.53094,290.47668,13.38094000000001,17.32668000000001
2023-04-10 00:00:00,26.0,86.5,286.60248,290.42868,13.452480000000037,17.27868000000001
2023-04-10 00:00:00,26.0,86.75,286.451,290.40265,13.301000000000045,17.252650000000017
2023-04-10 00:00:00,26.0,87.0,286.79617,290.50516,13.64617000000004,17.355160000000012
2023-04-10 00:00:00,26.0,87.25,287.00516,290.8088,13.855160000000012,17.658800000000042
2023-04-10 00:00:00,26.0,87.5,286.48233,290.4935,13.332330000000013,17.343500000000006
2023-04-10 00:00:00,26.0,87.75,285.724,289.76126,12.574000000000012,16.611260000000016
2023-04-10 00:00:00,26.0,88.0,285.29025,289.16943,12.140250000000037,16.01943
2023-04-10 00:00:00,26.0,88.25,285.29025,289.16943,12.140250000000037,16.01943
2023-04-10 00:00:00,26.0,88.5,285.12,290.39038,11.970000000000027,17.240380000000016
2023-04-10 00:00:00,26.0,88.75,285.18292,292.8527,12.032920000000047,19.70270000000005
2023-04-10 00:00:00,26.0,89.0,285.78345,292.78152,12.633450000000039,19.631520000000023
2023-04-10 00:00:00,26.0,89.25,286.6998,292.86737,13.549800000000005,19.717370000000017
2023-04-10 00:00:00,26.0,89.5,286.93243,292.6751,13.782430000000033,19.52510000000001
2023-04-10 00:00:00,26.0,89.75,286.86325,292.91788,13.713250000000016,19.767880000000048
2023-04-10 00:00:00,26.0,90.0,287.45325,292.42978,14.303250000000048,19.279780000000017
2023-04-10 00:00:00,25.75,85.5,285.75003,290.27252,12.600030000000004,17.12252000000001
2023-04-10 00:00:00,25.75,85.75,286.0558,290.259,12.9058,17.109000000000037
2023-04-10 00:00:00,25.75,86.0,286.0558,290.259,12.9058,17.109000000000037
2023-04-10 00:00:00,25.75,86.25,286.41095,290.30084,13.260950000000037,17.150840000000017
2023-04-10 00:00:00,25.75,86.5,286.80615,290.38214,13.656150000000025,17.232140000000015
2023-04-10 00:00:00,25.75,86.75,287.16833,290.57446,14.018330000000049,17.42446000000001
2023-04-10 00:00:00,25.75,87.0,287.45386,291.00943,14.303860000000043,17.85943000000003
2023-04-10 00:00:00,25.75,87.25,287.73492,291.43396,14.584920000000011,18.283960000000036
2023-04-10 00:00:00,25.75,87.5,287.55527,291.43848,14.40527000000003,18.28848000000005
2023-04-10 00:00:00,25.75,87.75,286.78708,290.76,13.637080000000026,17.610000000000014
2023-04-10 00:00:00,25.75,88.0,286.03564,289.5831,12.885640000000024,16.433100000000024
2023-04-10 00:00:00,25.75,88.25,286.03564,289.5831,12.885640000000024,16.433100000000024
2023-04-10 00:00:00,25.75,88.5,285.6636,288.89014,12.513599999999997,15.740139999999997
2023-04-10 00:00:00,25.75,88.75,285.39435,289.24442,12.244349999999997,16.094420000000014
2023-04-10 00:00:00,25.75,89.0,285.13187,289.46753,11.981870000000015,16.317530000000033
2023-04-10 00:00:00,25.75,89.25,285.0812,288.78046,11.931200000000047,15.630460000000028
2023-04-10 00:00:00,25.75,89.5,285.386,288.74265,12.236000000000047,15.592650000000049
2023-04-10 00:00:00,25.75,89.75,286.60822,290.57278,13.45822000000004,17.422780000000046
2023-04-10 00:00:00,25.75,90.0,287.52344,291.28082,14.373440000000016,18.13082000000003
2023-04-10 00:00:00,25.5,85.5,286.39664,290.76614,13.246640000000014,17.61614000000003
2023-04-10 00:00:00,25.5,85.75,286.53378,290.87582,13.383780000000002,17.72582
2023-04-10 00:00:00,25.5,86.0,286.53378,290.87582,13.383780000000002,17.72582
2023-04-10 00:00:00,25.5,86.25,286.9225,290.76544,13.772500000000036,17.615440000000035
2023-04-10 00:00:00,25.5,86.5,287.31754,291.11087,14.16754000000003,17.96087
2023-04-10 00:00:00,25.5,86.75,287.74762,291.4112,14.597620000000006,18.26120000000003
2023-04-10 00:00:00,25.5,87.0,287.76016,291.48825,14.610160000000008,18.338250000000016
2023-04-10 00:00:00,25.5,87.25,287.7472,291.61993,14.597200000000043,18.469930000000033
2023-04-10 00:00:00,25.5,87.5,287.7923,291.74622,14.642300000000034,18.596220000000017
2023-04-10 00:00:00,25.5,87.75,287.5407,291.518,14.390700000000038,18.367999999999995
2023-04-10 00:00:00,25.5,88.0,287.1324,290.78256,13.982400000000041,17.632560000000012
2023-04-10 00:00:00,25.5,88.25,287.1324,290.78256,13.982400000000041,17.632560000000012
2023-04-10 00:00:00,25.5,88.5,286.8714,289.8064,13.721400000000017,16.65640000000002
2023-04-10 00:00:00,25.5,88.75,286.57614,288.91913,13.426140000000032,15.769130000000018
2023-04-10 00:00:00,25.5,89.0,286.0587,288.32178,12.90870000000001,15.171780000000012
2023-04-10 00:00:00,25.5,89.25,285.64816,288.62494,12.498160000000041,15.474940000000004
2023-04-10 00:00:00,25.5,89.5,286.2588,290.32715,13.10880000000003,17.17715000000004
2023-04-10 00:00:00,25.5,89.75,287.057,291.97214,13.907000000000039,18.822140000000047
2023-04-10 00:00:00,25.5,90.0,287.57474,291.75552,14.424740000000043,18.605520000000013
2023-04-10 00:00:00,25.25,85.5,286.86804,290.6124,13.71804000000003,17.462400000000002
2023-04-10 00:00:00,25.25,85.75,287.39026,291.1381,14.240260000000035,17.98810000000003
2023-04-10 00:00:00,25.25,86.0,287.39026,291.1381,14.240260000000035,17.98810000000003
2023-04-10 00:00:00,25.25,86.25,287.22916,291.09882,14.079160000000002,17.948820000000012
2023-04-10 00:00:00,25.25,86.5,287.68057,291.58618,14.530570000000012,18.436180000000036
2023-04-10 00:00:00,25.25,86.75,287.83374,291.66006,14.68374,18.51006000000001
2023-04-10 00:00:00,25.25,87.0,287.50723,291.37756,14.357230000000015,18.22756000000004
2023-04-10 00:00:00,25.25,87.25,287.31226,291.18842,14.162260000000003,18.03842000000003
2023-04-10 00:00:00,25.25,87.5,287.63376,291.52637,14.483760000000018,18.37637000000001
2023-04-10 00:00:00,25.25,87.75,287.6543,291.7123,14.5043,18.56230000000005
2023-04-10 00:00:00,25.25,88.0,287.19458,290.79254,14.044579999999996,17.642539999999997
2023-04-10 00:00:00,25.25,88.25,287.19458,290.79254,14.044579999999996,17.642539999999997
2023-04-10 00:00:00,25.25,88.5,286.83237,289.68646,13.682370000000049,16.536460000000034
2023-04-10 00:00:00,25.25,88.75,286.561,289.476,13.411000000000001,16.326000000000022
2023-04-10 00:00:00,25.25,89.0,286.13556,289.21744,12.98556000000002,16.067440000000033
2023-04-10 00:00:00,25.25,89.25,285.67157,289.2215,12.521569999999997,16.071500000000015
2023-04-10 00:00:00,25.25,89.5,285.80963,289.5732,12.65963000000005,16.42320000000001
2023-04-10 00:00:00,25.25,89.75,286.31003,289.69992,13.160030000000006,16.549920000000043
2023-04-10 00:00:00,25.25,90.0,285.87888,290.67773,12.728880000000004,17.52773000000002
2023-04-10 00:00:00,25.0,85.5,287.33176,291.16235,14.181759999999997,18.012350000000026
2023-04-10 00:00:00,25.0,85.75,287.52478,291.45187,14.374780000000044,18.301870000000008
2023-04-10 00:00:00,25.0,86.0,287.52478,291.45187,14.374780000000044,18.301870000000008
2023-04-10 00:00:00,25.0,86.25,287.59967,291.51135,14.449670000000026,18.361350000000016
2023-04-10 00:00:00,25.0,86.5,288.08624,291.95825,14.936239999999998,18.808250000000044
2023-04-10 00:00:00,25.0,86.75,288.12277,291.783,14.972770000000025,18.633000000000038
2023-04-10 00:00:00,25.0,87.0,287.85147,291.48218,14.701470000000029,18.33218000000005
2023-04-10 00:00:00,25.0,87.25,287.67392,291.33987,14.523920000000032,18.18987000000004
2023-04-10 00:00:00,25.0,87.5,287.2772,291.0661,14.127200000000016,17.91610000000003
2023-04-10 00:00:00,25.0,87.75,287.09464,290.40558,13.94464000000005,17.25558000000001
2023-04-10 00:00:00,25.0,88.0,287.0456,290.34406,13.895600000000002,17.194060000000036
2023-04-10 00:00:00,25.0,88.25,287.0456,290.34406,13.895600000000002,17.194060000000036
2023-04-10 00:00:00,25.0,88.5,286.87387,290.86618,13.723870000000034,17.71618000000001
2023-04-10 00:00:00,25.0,88.75,286.53592,290.6931,13.385919999999999,17.543100000000038
2023-04-10 00:00:00,25.0,89.0,285.74237,290.17633,12.592370000000017,17.02633000000003
2023-04-10 00:00:00,25.0,89.25,285.7818,289.9031,12.631799999999998,16.753100000000018
2023-04-10 00:00:00,25.0,89.5,286.06128,290.65512,12.911280000000033,17.505120000000034
2023-04-10 00:00:00,25.0,89.75,286.9252,290.92255,13.77520000000004,17.772550000000024
2023-04-10 00:00:00,25.0,90.0,286.22415,291.44556,13.074150000000031,18.295560000000023
2023-04-10 00:00:00,24.75,85.5,287.33176,291.16235,14.181759999999997,18.012350000000026
2023-04-10 00:00:00,24.75,85.75,287.52478,291.45187,14.374780000000044,18.301870000000008
2023-04-10 00:00:00,24.75,86.0,287.52478,291.45187,14.374780000000044,18.301870000000008
2023-04-10 00:00:00,24.75,86.25,287.59967,291.51135,14.449670000000026,18.361350000000016
2023-04-10 00:00:00,24.75,86.5,288.08624,291.95825,14.936239999999998,18.808250000000044
2023-04-10 00:00:00,24.75,86.75,288.12277,291.783,14.972770000000025,18.633000000000038
2023-04-10 00:00:00,24.75,87.0,287.85147,291.48218,14.701470000000029,18.33218000000005
2023-04-10 00:00:00,24.75,87.25,287.67392,291.33987,14.523920000000032,18.18987000000004
2023-04-10 00:00:00,24.75,87.5,287.2772,291.0661,14.127200000000016,17.91610000000003
2023-04-10 00:00:00,24.75,87.75,287.09464,290.40558,13.94464000000005,17.25558000000001
2023-04-10 00:00:00,24.75,88.0,287.0456,290.34406,13.895600000000002,17.194060000000036
2023-04-10 00:00:00,24.75,88.25,287.0456,290.34406,13.895600000000002,17.194060000000036
2023-04-10 00:00:00,24.75,88.5,286.87387,290.86618,13.723870000000034,17.71618000000001
2023-04-10 00:00:00,24.75,88.75,286.53592,290.6931,13.385919999999999,17.543100000000038
2023-04-10 00:00:00,24.75,89.0,285.74237,290.17633,12.592370000000017,17.02633000000003
2023-04-10 00:00:00,24.75,89.25,285.7818,289.9031,12.631799999999998,16.753100000000018
2023-04-10 00:00:00,24.75,89.5,286.06128,290.65512,12.911280000000033,17.505120000000034
2023-04-10 00:00:00,24.75,89.75,286.9252,290.92255,13.77520000000004,17.772550000000024
2023-04-10 00:00:00,24.75,90.0,286.22415,291.44556,13.074150000000031,18.295560000000023
2023-04-10 00:00:00,24.5,85.5,287.4366,291.1779,14.286600000000021,18.027900000000045
2023-04-10 00:00:00,24.5,85.75,286.76807,289.75885,13.618070000000046,16.608850000000018
2023-04-10 00:00:00,24.5,86.0,286.76807,289.75885,13.618070000000046,16.608850000000018
2023-04-10 00:00:00,24.5,86.25,286.91678,290.4806,13.76678000000004,17.330600000000004
2023-04-10 00:00:00,24.5,86.5,287.76556,291.08456,14.615560000000016,17.934560000000033
2023-04-10 00:00:00,24.5,86.75,288.1174,291.23022,14.967399999999998,18.080219999999997
2023-04-10 00:00:00,24.5,87.0,288.00635,291.39343,14.85635000000002,18.243430000000046
2023-04-10 00:00:00,24.5,87.25,288.05038,291.60403,14.900380000000041,18.454030000000046
2023-04-10 00:00:00,24.5,87.5,287.2932,290.92462,14.143200000000036,17.774620000000027
2023-04-10 00:00:00,24.5,87.75,286.86853,290.3392,13.718530000000044,17.189200000000028
2023-04-10 00:00:00,24.5,88.0,287.31113,290.58456,14.161130000000014,17.434560000000033
2023-04-10 00:00:00,24.5,88.25,287.31113,290.58456,14.161130000000014,17.434560000000033
2023-04-10 00:00:00,24.5,88.5,287.50323,290.82504,14.353229999999996,17.675040000000024
2023-04-10 00:00:00,24.5,88.75,286.98364,290.7022,13.833640000000003,17.552200000000028
2023-04-10 00:00:00,24.5,89.0,286.13193,290.51422,12.981930000000034,17.364220000000046
2023-04-10 00:00:00,24.5,89.25,286.0309,290.1496,12.880899999999997,16.999600000000044
2023-04-10 00:00:00,24.5,89.5,286.4209,290.9717,13.27090000000004,17.82170000000002
2023-04-10 00:00:00,24.5,89.75,287.2128,294.12128,14.062800000000038,20.971280000000036
2023-04-10 00:00:00,24.5,90.0,286.5959,294.1064,13.445899999999995,20.95640000000003
2023-04-10 00:00:00,24.25,85.5,285.72525,289.49863,12.57525000000004,16.348630000000014
2023-04-10 00:00:00,24.25,85.75,286.60965,290.38382,13.45965000000001,17.233820000000037
2023-04-10 00:00:00,24.25,86.0,286.60965,290.38382,13.45965000000001,17.233820000000037
2023-04-10 00:00:00,24.25,86.25,286.9284,290.3899,13.778400000000033,17.239900000000034
2023-04-10 00:00:00,24.25,86.5,287.37946,290.41415,14.229460000000017,17.26415000000003
2023-04-10 00:00:00,24.25,86.75,287.96942,291.10028,14.819420000000036,17.95028000000002
2023-04-10 00:00:00,24.25,87.0,288.42395,291.8348,15.273950000000013,18.684799999999996
2023-04-10 00:00:00,24.25,87.25,288.7065,292.46927,15.556500000000028,19.319270000000017
2023-04-10 00:00:00,24.25,87.5,288.7445,292.4394,15.594500000000039,19.2894
2023-04-10 00:00:00,24.25,87.75,288.71347,291.9806,15.563469999999995,18.830600000000004
2023-04-10 00:00:00,24.25,88.0,288.25745,291.08655,15.107450000000028,17.93655000000001
2023-04-10 00:00:00,24.25,88.25,288.25745,291.08655,15.107450000000028,17.93655000000001
2023-04-10 00:00:00,24.25,88.5,287.6337,290.6139,14.483699999999999,17.463900000000024
2023-04-10 00:00:00,24.25,88.75,287.42957,290.98102,14.279570000000035,17.831020000000024
2023-04-10 00:00:00,24.25,89.0,287.03342,290.5819,13.883420000000001,17.43190000000004
2023-04-10 00:00:00,24.25,89.25,286.94348,291.01202,13.793480000000045,17.86202000000003
2023-04-10 00:00:00,24.25,89.5,287.16724,291.47647,14.017240000000015,18.32647000000003
