time,lat,lon,mrt,utci
2022-05-04 00:00:00,25.25,88.25,294.18317,295.3763
2022-05-04 00:00:00,25.25,88.5,294.2228,295.8116
2022-05-04 00:00:00,25.25,88.75,294.35687,296.83337
2022-05-04 00:00:00,25.25,89.0,294.3064,297.49036
2022-05-04 00:00:00,25.25,89.25,294.07993,296.67648
2022-05-04 00:00:00,25.25,89.5,293.82523,296.14297
2022-05-04 00:00:00,25.25,89.75,293.8786,296.07425
2022-05-04 00:00:00,25.25,90.0,293.6624,295.10367
2022-05-04 00:00:00,25.0,85.5,295.27634,296.6144
2022-05-04 00:00:00,25.0,85.75,296.83267,297.27863
2022-05-04 00:00:00,25.0,86.0,296.83267,297.27863
2022-05-04 00:00:00,25.0,86.25,297.39856,296.46725
2022-05-04 00:00:00,25.0,86.5,296.93787,294.93924
2022-05-04 00:00:00,25.0,86.75,296.06253,294.15842
2022-05-04 00:00:00,25.0,87.0,295.44,293.88016
2022-05-04 00:00:00,25.0,87.25,294.85748,292.99054
2022-05-04 00:00:00,25.0,87.5,294.5231,292.63168
2022-05-04 00:00:00,25.0,87.75,294.78555,293.81534
2022-05-04 00:00:00,25.0,88.0,294.9499,295.1539
2022-05-04 00:00:00,25.0,88.25,294.9499,295.1539
2022-05-04 00:00:00,25.0,88.5,294.6905,295.77283
2022-05-04 00:00:00,25.0,88.75,294.6063,296.49426
2022-05-04 00:00:00,25.0,89.0,294.5163,296.80792
2022-05-04 00:00:00,25.0,89.25,294.23657,296.02277
2022-05-04 00:00:00,25.0,89.5,294.05957,295.8878
2022-05-04 00:00:00,25.0,89.75,294.2731,296.029
2022-05-04 00:00:00,25.0,90.0,294.48248,295.9089
2022-05-04 00:00:00,24.75,85.5,295.27634,296.6144
2022-05-04 00:00:00,24.75,85.75,296.83267,297.27863
2022-05-04 00:00:00,24.75,86.0,296.83267,297.27863
2022-05-04 00:00:00,24.75,86.25,297.39856,296.46725
2022-05-04 00:00:00,24.75,86.5,296.93787,294.93924
2022-05-04 00:00:00,24.75,86.75,296.06253,294.15842
2022-05-04 00:00:00,24.75,87.0,295.44,293.88016
2022-05-04 00:00:00,24.75,87.25,294.85748,292.99054
2022-05-04 00:00:00,24.75,87.5,294.5231,292.63168
2022-05-04 00:00:00,24.75,87.75,294.78555,293.81534
2022-05-04 00:00:00,24.75,88.0,294.9499,295.1539
2022-05-04 00:00:00,24.75,88.25,294.9499,295.1539
2022-05-04 00:00:00,24.75,88.5,294.6905,295.77283
2022-05-04 00:00:00,24.75,88.75,294.6063,296.49426
2022-05-04 00:00:00,24.75,89.0,294.5163,296.80792
2022-05-04 00:00:00,24.75,89.25,294.23657,296.02277
2022-05-04 00:00:00,24.75,89.5,294.05957,295.8878
2022-05-04 00:00:00,24.75,89.75,294.2731,296.029
2022-05-04 00:00:00,24.75,90.0,294.48248,295.9089
2022-05-04 00:00:00,24.5,85.5,293.96896,296.82855
2022-05-04 00:00:00,24.5,85.75,295.42618,297.28076
2022-05-04 00:00:00,24.5,86.0,295.42618,297.28076
2022-05-04 00:00:00,24.5,86.25,296.39175,297.0676
2022-05-04 00:00:00,24.5,86.5,296.72214,296.15656
2022-05-04 00:00:00,24.5,86.75,296.32364,295.4633
2022-05-04 00:00:00,24.5,87.0,295.82468,294.25082
2022-05-04 00:00:00,24.5,87.25,295.3369,292.4612
2022-05-04 00:00:00,24.5,87.5,294.9884,292.05698
2022-05-04 00:00:00,24.5,87.75,295.11893,293.2493
2022-05-04 00:00:00,24.5,88.0,295.45187,294.7189
2022-05-04 00:00:00,24.5,88.25,295.45187,294.7189
2022-05-04 00:00:00,24.5,88.5,295.39124,295.7452
2022-05-04 00:00:00,24.5,88.75,295.07468,296.26608
2022-05-04 00:00:00,24.5,89.0,294.9016,296.1679
2022-05-04 00:00:00,24.5,89.25,294.58652,295.69815
2022-05-04 00:00:00,24.5,89.5,294.533,296.2075
2022-05-04 00:00:00,24.5,89.75,294.78864,296.3222
2022-05-04 00:00:00,24.5,90.0,294.6534,296.28516
2022-05-04 00:00:00,24.25,85.5,292.18854,295.15564
2022-05-04 00:00:00,24.25,85.75,293.6943,295.5658
2022-05-04 00:00:00,24.25,86.0,293.6943,295.5658
2022-05-04 00:00:00,24.25,86.25,295.22403,296.33847
2022-05-04 00:00:00,24.25,86.5,296.26627,296.71442
2022-05-04 00:00:00,24.25,86.75,296.64572,296.6542
2022-05-04 00:00:00,24.25,87.0,296.48648,295.16492
2022-05-04 00:00:00,24.25,87.25,295.9649,293.3705
2022-05-04 00:00:00,24.25,87.5,295.45007,293.11783
2022-05-04 00:00:00,24.25,87.75,295.29236,293.8364
2022-05-04 00:00:00,24.25,88.0,295.3688,294.69815
2022-05-04 00:00:00,24.25,88.25,295.3688,294.69815
2022-05-04 00:00:00,24.25,88.5,295.42358,295.74
2022-05-04 00:00:00,24.25,88.75,295.4145,296.4375
2022-05-04 00:00:00,24.25,89.0,295.27213,296.27902
2022-05-04 00:00:00,24.25,89.25,295.06906,296.00037
2022-05-04 00:00:00,24.25,89.5,295.05777,296.4114
2022-05-04 00:00:00,24.25,89.75,295.29953,296.7712
2022-05-04 00:00:00,24.25,90.0,295.15823,297.21057
2022-05-04 00:00:00,24.0,85.5,290.62714,294.84882
2022-05-04 00:00:00,24.0,85.75,292.30298,295.98807
2022-05-04 00:00:00,24.0,86.0,292.30298,295.98807
2022-05-04 00:00:00,24.0,86.25,294.30923,296.5217
2022-05-04 00:00:00,24.0,86.5,296.18585,296.93393
2022-05-04 00:00:00,24.0,86.75,297.38455,297.7251
2022-05-04 00:00:00,24.0,87.0,297.35364,297.37082
2022-05-04 00:00:00,24.0,87.25,296.98666,296.37482
2022-05-04 00:00:00,24.0,87.5,296.5485,295.6417
2022-05-04 00:00:00,24.0,87.75,295.80365,295.165
2022-05-04 00:00:00,24.0,88.0,295.28653,295.09348
2022-05-04 00:00:00,24.0,88.25,295.28653,295.09348
2022-05-04 00:00:00,24.0,88.5,295.3248,295.74484
2022-05-04 00:00:00,24.0,88.75,295.5036,296.6921
2022-05-04 00:00:00,24.0,89.0,295.72375,296.9811
2022-05-04 00:00:00,24.0,89.25,295.68542,296.28226
2022-05-04 00:00:00,24.0,89.5,295.56097,296.31406
2022-05-04 00:00:00,24.0,89.75,295.83194,296.94138
2022-05-04 00:00:00,24.0,90.0,295.47745,296.94016
2022-05-04 00:00:00,23.75,85.5,290.1404,295.62048
2022-05-04 00:00:00,23.75,85.75,291.8707,297.34988
2022-05-04 00:00:00,23.75,86.0,291.8707,297.34988
2022-05-04 00:00:00,23.75,86.25,293.9654,297.92288
2022-05-04 00:00:00,23.75,86.5,296.33795,298.32166
2022-05-04 00:00:00,23.75,86.75,298.07388,299.1918
2022-05-04 00:00:00,23.75,87.0,298.3414,299.0175
2022-05-04 00:00:00,23.75,87.25,297.92084,298.12897
2022-05-04 00:00:00,23.75,87.5,297.16925,296.74612
2022-05-04 00:00:00,23.75,87.75,295.8653,295.5434
2022-05-04 00:00:00,23.75,88.0,294.86673,295.2593
2022-05-04 00:00:00,23.75,88.25,294.86673,295.2593
2022-05-04 00:00:00,23.75,88.5,294.86893,295.83145
2022-05-04 00:00:00,23.75,88.75,295.3236,296.7883
2022-05-04 00:00:00,23.75,89.0,295.8091,297.35764
2022-05-04 00:00:00,23.75,89.25,295.90637,296.5912
2022-05-04 00:00:00,23.75,89.5,295.9099,296.19693
2022-05-04 00:00:00,23.75,89.75,296.12302,297.1894
2022-05-04 00:00:00,23.75,90.0,296.3714,297.17105
2022-05-04 00:00:00,23.5,85.5,289.74768,295.51822
2022-05-04 00:00:00,23.5,85.75,291.16235,296.72076
2022-05-04 00:00:00,23.5,86.0,291.16235,296.72076
2022-05-04 00:00:00,23.5,86.25,293.24005,298.0251
2022-05-04 00:00:00,23.5,86.5,295.79926,298.93005
2022-05-04 00:00:00,23.5,86.75,297.58722,299.8016
2022-05-04 00:00:00,23.5,87.0,298.09872,299.86304
2022-05-04 00:00:00,23.5,87.25,298.0301,299.38165
2022-05-04 00:00:00,23.5,87.5,297.24948,298.03775
2022-05-04 00:00:00,23.5,87.75,295.91336,296.32715
2022-05-04 00:00:00,23.5,88.0,294.73047,295.4047
2022-05-04 00:00:00,23.5,88.25,294.73047,295.4047
2022-05-04 00:00:00,23.5,88.5,294.4863,295.75143
2022-05-04 00:00:00,23.5,88.75,295.25223,296.6624
2022-05-04 00:00:00,23.5,89.0,296.02454,297.11813
2022-05-04 00:00:00,23.5,89.25,296.29056,297.18466
2022-05-04 00:00:00,23.5,89.5,296.2706,296.8498
2022-05-04 00:00:00,23.5,89.75,296.2785,296.9741
2022-05-04 00:00:00,23.5,90.0,296.61914,297.49936
2022-05-04 00:00:00,23.25,85.5,290.43512,297.0074
2022-05-04 00:00:00,23.25,85.75,291.1484,297.21277
2022-05-04 00:00:00,23.25,86.0,291.1484,297.21277
2022-05-04 00:00:00,23.25,86.25,292.70908,298.13055
2022-05-04 00:00:00,23.25,86.5,294.43527,298.96194
2022-05-04 00:00:00,23.25,86.75,295.90662,299.53476
2022-05-04 00:00:00,23.25,87.0,296.70847,300.18094
2022-05-04 00:00:00,23.25,87.25,297.04126,300.35095
2022-05-04 00:00:00,23.25,87.5,296.9832,299.65338
2022-05-04 00:00:00,23.25,87.75,296.48947,298.25146
2022-05-04 00:00:00,23.25,88.0,295.61234,296.55933
2022-05-04 00:00:00,23.25,88.25,295.61234,296.55933
2022-05-04 00:00:00,23.25,88.5,295.1225,295.7426
2022-05-04 00:00:00,23.25,88.75,295.5041,296.3466
2022-05-04 00:00:00,23.25,89.0,295.89142,297.03787
2022-05-04 00:00:00,23.25,89.25,296.14957,297.52356
2022-05-04 00:00:00,23.25,89.5,296.3124,297.54932
2022-05-04 00:00:00,23.25,89.75,296.60254,297.40445
2022-05-04 00:00:00,23.25,90.0,296.57324,297.35504
2022-05-04 00:00:00,23.0,85.5,291.477,297.82623
2022-05-04 00:00:00,23.0,85.75,291.63358,297.60867
2022-05-04 00:00:00,23.0,86.0,291.63358,297.60867
2022-05-04 00:00:00,23.0,86.25,292.37634,298.46136
2022-05-04 00:00:00,23.0,86.5,293.25635,299.24118
2022-05-04 00:00:00,23.0,86.75,294.42007,299.81042
2022-05-04 00:00:00,23.0,87.0,295.10187,300.53677
2022-05-04 00:00:00,23.0,87.25,295.76392,300.84546
2022-05-04 00:00:00,23.0,87.5,296.39166,301.0119
2022-05-04 00:00:00,23.0,87.75,296.8362,301.1453
2022-05-04 00:00:00,23.0,88.0,296.8165,300.2383
2022-05-04 00:00:00,23.0,88.25,296.8165,300.2383
2022-05-04 00:00:00,23.0,88.5,296.4068,298.3802
2022-05-04 00:00:00,23.0,88.75,296.1993,297.43127
2022-05-04 00:00:00,23.0,89.0,296.25714,297.73535
2022-05-04 00:00:00,23.0,89.25,296.27887,297.5265
2022-05-04 00:00:00,23.0,89.5,296.35944,297.1138
2022-05-04 00:00:00,23.0,89.75,296.44522,297.37238
2022-05-04 00:00:00,23.0,90.0,296.59152,297.53857
2022-05-04 00:00:00,22.75,85.5,291.69916,298.61774
2022-05-04 00:00:00,22.75,85.75,292.14163,298.76028
2022-05-04 00:00:00,22.75,86.0,292.14163,298.76028
2022-05-04 00:00:00,22.75,86.25,292.17444,298.63556
2022-05-04 00:00:00,22.75,86.5,292.62146,298.9067
2022-05-04 00:00:00,22.75,86.75,293.45316,299.92734
2022-05-04 00:00:00,22.75,87.0,294.59836,300.75653
2022-05-04 00:00:00,22.75,87.25,295.6037,300.87195
2022-05-04 00:00:00,22.75,87.5,296.4693,301.38455
2022-05-04 00:00:00,22.75,87.75,297.01028,301.9791
2022-05-04 00:00:00,22.75,88.0,297.20944,302.46365
2022-05-04 00:00:00,22.75,88.25,297.20944,302.46365
2022-05-04 00:00:00,22.75,88.5,297.14722,302.1347
2022-05-04 00:00:00,22.75,88.75,297.07834,301.27872
2022-05-04 00:00:00,22.75,89.0,297.2573,300.36267
2022-05-04 00:00:00,22.75,89.25,297.51392,299.35446
2022-05-04 00:00:00,22.75,89.5,297.29654,298.29565
2022-05-04 00:00:00,22.75,89.75,296.7781,297.57034
2022-05-04 00:00:00,22.75,90.0,296.84573,297.79456
2022-05-04 00:00:00,22.5,85.5,291.69916,298.61774
2022-05-04 00:00:00,22.5,85.75,292.14163,298.76028
2022-05-04 00:00:00,22.5,86.0,292.14163,298.76028
2022-05-04 00:00:00,22.5,86.25,292.17444,298.63556
2022-05-04 00:00:00,22.5,86.5,292.62146,298.9067
2022-05-04 00:00:00,22.5,86.75,293.45316,299.92734
2022-05-04 00:00:00,22.5,87.0,294.59836,300.75653
2022-05-04 00:00:00,22.5,87.25,295.6037,300.87195
2022-05-04 00:00:00,22.5,87.5,296.4693,301.38455
2022-05-04 00:00:00,22.5,87.75,297.01028,301.9791
2022-05-04 00:00:00,22.5,88.0,297.20944,302.46365
2022-05-04 00:00:00,22.5,88.25,297.20944,302.46365
2022-05-04 00:00:00,22.5,88.5,297.14722,302.1347
2022-05-04 00:00:00,22.5,88.75,297.07834,301.27872
2022-05-04 00:00:00,22.5,89.0,297.2573,300.36267
2022-05-04 00:00:00,22.5,89.25,297.51392,299.35446
2022-05-04 00:00:00,22.5,89.5,297.29654,298.29565
2022-05-04 00:00:00,22.5,89.75,296.7781,297.57034
2022-05-04 00:00:00,22.5,90.0,296.84573,297.79456
2022-05-04 00:00:00,22.25,85.5,292.18683,297.14316
2022-05-04 00:00:00,22.25,85.75,292.3004,297.8701
2022-05-04 00:00:00,22.25,86.0,292.3004,297.8701
2022-05-04 00:00:00,22.25,86.25,291.8244,298.0527
2022-05-04 00:00:00,22.25,86.5,292.1152,298.42014
2022-05-04 00:00:00,22.25,86.75,293.20038,299.71793
2022-05-04 00:00:00,22.25,87.0,294.59183,300.15
2022-05-04 00:00:00,22.25,87.25,295.5484,300.05365
2022-05-04 00:00:00,22.25,87.5,296.29532,300.53738
2022-05-04 00:00:00,22.25,87.75,297.03833,301.25134
2022-05-04 00:00:00,22.25,88.0,297.40833,301.63715
2022-05-04 00:00:00,22.25,88.25,297.40833,301.63715
2022-05-04 00:00:00,22.25,88.5,297.5388,302.05798
2022-05-04 00:00:00,22.25,88.75,297.66708,302.5703
2022-05-04 00:00:00,22.25,89.0,297.74472,302.79553
2022-05-04 00:00:00,22.25,89.25,297.67438,302.7939
2022-05-04 00:00:00,22.25,89.5,297.37888,302.0064
2022-05-04 00:00:00,22.25,89.75,297.0632,299.76453
2022-05-04 00:00:00,22.25,90.0,297.10468,298.0351
2022-05-04 00:00:00,22.0,85.5,292.06042,296.01715
2022-05-04 00:00:00,22.0,85.75,292.00928,295.06354
2022-05-04 00:00:00,22.0,86.0,292.00928,295.06354
2022-05-04 00:00:00,22.0,86.25,291.85406,296.7046
2022-05-04 00:00:00,22.0,86.5,292.0042,298.25092
2022-05-04 00:00:00,22.0,86.75,293.6723,299.58087
2022-05-04 00:00:00,22.0,87.0,295.01904,299.3766
2022-05-04 00:00:00,22.0,87.25,295.76425,299.5912
2022-05-04 00:00:00,22.0,87.5,296.3834,299.9466
2022-05-04 00:00:00,22.0,87.75,297.06842,300.1815
2022-05-04 00:00:00,22.0,88.0,297.6323,301.10596
2022-05-04 00:00:00,22.0,88.25,297.6323,301.10596
2022-05-04 00:00:00,22.0,88.5,298.06332,301.299
2022-05-04 00:00:00,22.0,88.75,298.29276,301.16077
2022-05-04 00:00:00,22.0,89.0,298.30618,301.47467
2022-05-04 00:00:00,22.0,89.25,298.21835,301.5508
2022-05-04 00:00:00,22.0,89.5,298.0737,301.78906
2022-05-04 00:00:00,22.0,89.75,297.94452,302.26315
2022-05-04 00:00:00,22.0,90.0,297.9011,301.12616
2022-05-04 00:00:00,21.75,85.5,292.19257,294.9282
2022-05-04 00:00:00,21.75,85.75,292.26553,294.57947
2022-05-04 00:00:00,21.75,86.0,292.26553,294.57947
2022-05-04 00:00:00,21.75,86.25,291.7486,294.66763
2022-05-04 00:00:00,21.75,86.5,292.81354,295.945
2022-05-04 00:00:00,21.75,86.75,294.5872,298.34756
2022-05-04 00:00:00,21.75,87.0,295.65857,298.7645
2022-05-04 00:00:00,21.75,87.25,296.39908,299.20523
2022-05-04 00:00:00,21.75,87.5,297.06366,299.3717
2022-05-04 00:00:00,21.75,87.75,298.5248,299.5991
2022-05-04 00:00:00,21.75,88.0,298.84854,299.75635
2022-05-04 00:00:00,21.75,88.25,298.84854,299.75635
2022-05-04 00:00:00,21.75,88.5,299.36786,299.9366
2022-05-04 00:00:00,21.75,88.75,299.36813,299.98254
